city,timestamp,temperature,season
New York,2010-02-19,-0.2225533781218741,winter
New York,2010-02-20,2.4586660373846714,winter
New York,2010-02-21,-1.1194145699832934,winter
New York,2010-02-22,0.6905467556658252,winter
New York,2010-02-23,0.42475687227133263,winter
New York,2010-02-24,9.65329047328057,winter
New York,2010-02-25,6.654197437327363,winter
New York,2010-02-26,5.880721447647321,winter
New York,2010-02-27,-6.010013614487582,winter
New York,2010-02-28,7.21981436311035,winter
New York,2010-03-01,-3.6473605482754596,spring
New York,2010-03-02,6.237427943655262,spring
New York,2010-03-03,-0.8461413891286806,spring
New York,2010-03-04,11.977235072245396,spring
New York,2010-03-05,14.492532348285444,spring
New York,2010-03-06,6.0307990589050675,spring
New York,2010-03-07,14.85886808811068,spring
New York,2010-03-08,5.617872778368827,spring
New York,2010-03-09,3.8326188925989655,spring
New York,2010-03-10,10.416704941199566,spring
New York,2010-03-11,12.797131505441358,spring
New York,2010-03-12,3.9409119841264326,spring
New York,2010-03-13,6.1724899693377475,spring
New York,2010-03-14,6.609011968182942,spring
New York,2010-03-15,6.965057045920978,spring
New York,2010-03-16,11.411523258316974,spring
New York,2010-03-17,9.432008077795256,spring
New York,2010-03-18,9.141220972409837,spring
New York,2010-03-19,5.529128752284066,spring
New York,2010-03-20,10.436508214420547,spring
New York,2010-03-21,18.518501832513394,spring
New York,2010-03-22,13.966234612260328,spring
New York,2010-03-23,12.336656750355793,spring
New York,2010-03-24,14.311645362262315,spring
New York,2010-03-25,9.112142327996777,spring
New York,2010-03-26,12.511436103206691,spring
New York,2010-03-27,18.187129801186494,spring
New York,2010-03-28,16.52348535180601,spring
New York,2010-03-29,2.5336585104133054,spring
New York,2010-03-30,1.600049686927882,spring
New York,2010-03-31,5.431647205938711,spring
New York,2010-04-01,15.42653272224004,spring
New York,2010-04-02,12.142818361886249,spring
New York,2010-04-03,22.939783763552157,spring
New York,2010-04-04,7.392157811954034,spring
New York,2010-04-05,8.030292859236281,spring
New York,2010-04-06,10.35690340120381,spring
New York,2010-04-07,6.437649709060109,spring
New York,2010-04-08,20.673177916559972,spring
New York,2010-04-09,11.931082454863892,spring
New York,2010-04-10,10.539594902277663,spring
New York,2010-04-11,16.142623153406674,spring
New York,2010-04-12,9.448874658343897,spring
New York,2010-04-13,10.084347057765864,spring
New York,2010-04-14,13.81033346007946,spring
New York,2010-04-15,10.9747847948795,spring
New York,2010-04-16,14.590087606316489,spring
New York,2010-04-17,5.863810569561158,spring
New York,2010-04-18,12.692724600085613,spring
New York,2010-04-19,9.918682753111794,spring
New York,2010-04-20,12.731634585473666,spring
New York,2010-04-21,11.200791848971978,spring
New York,2010-04-22,4.005322546071847,spring
New York,2010-04-23,11.050079948816002,spring
New York,2010-04-24,12.82634245464893,spring
New York,2010-04-25,10.455906281971265,spring
New York,2010-04-26,11.118484686503212,spring
New York,2010-04-27,6.933642346012846,spring
New York,2010-04-28,0.02097216749760733,spring
New York,2010-04-29,19.877493395725114,spring
New York,2010-04-30,11.173692863120827,spring
New York,2010-05-01,18.017343779789783,spring
New York,2010-05-02,11.11376207350406,spring
New York,2010-05-03,14.149225543613245,spring
New York,2010-05-04,10.51066063360207,spring
New York,2010-05-05,5.26058273687005,spring
New York,2010-05-06,9.528266936836724,spring
New York,2010-05-07,13.526766431498704,spring
New York,2010-05-08,13.301576249030775,spring
New York,2010-05-09,16.31331577651256,spring
New York,2010-05-10,8.271131087252348,spring
New York,2010-05-11,8.176288819585551,spring
New York,2010-05-12,13.902562934489527,spring
New York,2010-05-13,12.678464380367366,spring
New York,2010-05-14,11.946317279564939,spring
New York,2010-05-15,18.476467267720608,spring
New York,2010-05-16,3.094900441746762,spring
New York,2010-05-17,12.686143863581568,spring
New York,2010-05-18,17.44089349551645,spring
New York,2010-05-19,12.036008241216793,spring
New York,2010-05-20,11.072715477829453,spring
New York,2010-05-21,16.277706967098787,spring
New York,2010-05-22,8.600214275019892,spring
New York,2010-05-23,-0.6714275611188487,spring
New York,2010-05-24,21.01886829197406,spring
New York,2010-05-25,12.83723853577424,spring
New York,2010-05-26,9.612131077805675,spring
New York,2010-05-27,9.485299958122225,spring
New York,2010-05-28,9.964694167654716,spring
New York,2010-05-29,15.005532784630365,spring
New York,2010-05-30,7.827869205090108,spring
New York,2010-05-31,10.851426231666123,spring
New York,2010-06-01,28.671056812530757,summer
New York,2010-06-02,26.021848079855136,summer
New York,2010-06-03,23.756673195807704,summer
New York,2010-06-04,31.334228897637793,summer
New York,2010-06-05,24.961560591390363,summer
New York,2010-06-06,24.895829219595825,summer
New York,2010-06-07,31.662050298059892,summer
New York,2010-06-08,26.84008101995465,summer
New York,2010-06-09,24.0282810497231,summer
New York,2010-06-10,36.71790641964478,summer
New York,2010-06-11,22.003833298898098,summer
New York,2010-06-12,33.09166253728723,summer
New York,2010-06-13,25.802479369253433,summer
New York,2010-06-14,20.002485899702318,summer
New York,2010-06-15,31.057225509171488,summer
New York,2010-06-16,24.50493411412316,summer
New York,2010-06-17,16.403716405575917,summer
New York,2010-06-18,22.950167210608473,summer
New York,2010-06-19,29.636108747280563,summer
New York,2010-06-20,25.41029957923669,summer
New York,2010-06-21,25.583052521383777,summer
New York,2010-06-22,25.549280780496304,summer
New York,2010-06-23,21.677408120012956,summer
New York,2010-06-24,21.23437149062316,summer
New York,2010-06-25,34.04984752686996,summer
New York,2010-06-26,27.15722992935666,summer
New York,2010-06-27,33.30795419461252,summer
New York,2010-06-28,25.702311722823115,summer
New York,2010-06-29,29.884760898530494,summer
New York,2010-06-30,22.086575716940224,summer
New York,2010-07-01,24.622224653314525,summer
New York,2010-07-02,15.985429906554621,summer
New York,2010-07-03,24.695123264803836,summer
New York,2010-07-04,22.277353446489087,summer
New York,2010-07-05,18.91480787857769,summer
New York,2010-07-06,22.392188031296687,summer
New York,2010-07-07,27.797563261306237,summer
New York,2010-07-08,28.779673905035924,summer
New York,2010-07-09,24.20185339834766,summer
New York,2010-07-10,34.52944063517829,summer
New York,2010-07-11,28.67330128599998,summer
New York,2010-07-12,20.272750346452575,summer
New York,2010-07-13,29.98218648666999,summer
New York,2010-07-14,19.80546659233027,summer
New York,2010-07-15,22.117010474192597,summer
New York,2010-07-16,27.760988047442172,summer
New York,2010-07-17,30.964897924950478,summer
New York,2010-07-18,26.76537558590784,summer
New York,2010-07-19,21.740048532871825,summer
New York,2010-07-20,33.861311658656206,summer
New York,2010-07-21,28.67277646174556,summer
New York,2010-07-22,24.392505342852,summer
New York,2010-07-23,22.43466058369858,summer
New York,2010-07-24,22.593908445751918,summer
New York,2010-07-25,25.357753794209536,summer
New York,2010-07-26,24.681661263065585,summer
New York,2010-07-27,26.3788105156906,summer
New York,2010-07-28,25.008796054736326,summer
New York,2010-07-29,21.438559405586535,summer
New York,2010-07-30,16.895072140507168,summer
New York,2010-07-31,23.978542763119986,summer
New York,2010-08-01,27.384152765267398,summer
New York,2010-08-02,23.11038951763288,summer
New York,2010-08-03,34.06076156971078,summer
New York,2010-08-04,19.72371708610602,summer
New York,2010-08-05,33.03798896109407,summer
New York,2010-08-06,21.94184841466881,summer
New York,2010-08-07,23.883189512889576,summer
New York,2010-08-08,23.56556241306055,summer
New York,2010-08-09,24.966421423167674,summer
New York,2010-08-10,22.01503228208017,summer
New York,2010-08-11,37.063018501011854,summer
New York,2010-08-12,24.72263467813025,summer
New York,2010-08-13,29.59158696513157,summer
New York,2010-08-14,24.451784998499726,summer
New York,2010-08-15,24.05621413111176,summer
New York,2010-08-16,33.15756611700244,summer
New York,2010-08-17,24.63373691398459,summer
New York,2010-08-18,16.995441729846313,summer
New York,2010-08-19,16.27133203090127,summer
New York,2010-08-20,26.140449752168244,summer
New York,2010-08-21,26.078701032397632,summer
New York,2010-08-22,30.296745020644792,summer
New York,2010-08-23,22.54351440992531,summer
New York,2010-08-24,20.409107421345492,summer
New York,2010-08-25,24.0993869164953,summer
New York,2010-08-26,26.532596936183054,summer
New York,2010-08-27,21.86270449139447,summer
New York,2010-08-28,26.165481450233177,summer
New York,2010-08-29,24.238913487670867,summer
New York,2010-08-30,19.193407831715888,summer
New York,2010-08-31,24.40458094729901,summer
New York,2010-09-01,14.221405389201966,autumn
New York,2010-09-02,18.734232886743378,autumn
New York,2010-09-03,18.340808076756325,autumn
New York,2010-09-04,9.306477758560218,autumn
New York,2010-09-05,12.814015814501005,autumn
New York,2010-09-06,22.575946881911946,autumn
New York,2010-09-07,25.333595708930414,autumn
New York,2010-09-08,8.20550562958074,autumn
New York,2010-09-09,19.564323188577852,autumn
New York,2010-09-10,14.544559151249613,autumn
New York,2010-09-11,18.278954138639776,autumn
New York,2010-09-12,19.47403768088236,autumn
New York,2010-09-13,22.041726578490582,autumn
New York,2010-09-14,20.121995082669454,autumn
New York,2010-09-15,18.577337682945178,autumn
New York,2010-09-16,11.208021807442048,autumn
New York,2010-09-17,17.39569672791321,autumn
New York,2010-09-18,9.257697408940501,autumn
New York,2010-09-19,22.402343549307737,autumn
New York,2010-09-20,8.6664681624056,autumn
New York,2010-09-21,1.966476361754033,autumn
New York,2010-09-22,13.184057570942754,autumn
New York,2010-09-23,14.823902328385868,autumn
New York,2010-09-24,16.84251852994687,autumn
New York,2010-09-25,14.498203862831502,autumn
New York,2010-09-26,11.829040674508196,autumn
New York,2010-09-27,22.310179980747034,autumn
New York,2010-09-28,6.928909796583358,autumn
New York,2010-09-29,15.556302042607294,autumn
New York,2010-09-30,20.510592394087197,autumn
New York,2010-10-01,16.231834648206817,autumn
New York,2010-10-02,11.985276558493071,autumn
New York,2010-10-03,14.668206551222926,autumn
New York,2010-10-04,4.389951407761721,autumn
New York,2010-10-05,13.57140089463776,autumn
New York,2010-10-06,10.602754191165332,autumn
New York,2010-10-07,22.673544423820932,autumn
New York,2010-10-08,16.25466727828337,autumn
New York,2010-10-09,16.967582906001006,autumn
New York,2010-10-10,13.997301254370782,autumn
New York,2010-10-11,10.927413006149413,autumn
New York,2010-10-12,5.780964622934949,autumn
New York,2010-10-13,12.462055317875711,autumn
New York,2010-10-14,11.648013176185348,autumn
New York,2010-10-15,18.61129559905369,autumn
New York,2010-10-16,13.41874670700625,autumn
New York,2010-10-17,19.175516391362436,autumn
New York,2010-10-18,14.339284816940642,autumn
New York,2010-10-19,4.875150188616658,autumn
New York,2010-10-20,12.81742014298408,autumn
New York,2010-10-21,16.31493652562533,autumn
New York,2010-10-22,9.281133377813156,autumn
New York,2010-10-23,22.790310326454474,autumn
New York,2010-10-24,16.32445013546593,autumn
New York,2010-10-25,29.385781613188193,autumn
New York,2010-10-26,15.34004793181306,autumn
New York,2010-10-27,18.617834421025123,autumn
New York,2010-10-28,5.967704348582041,autumn
New York,2010-10-29,12.96271294158875,autumn
New York,2010-10-30,24.990826322847283,autumn
New York,2010-10-31,18.303873392364814,autumn
New York,2010-11-01,21.10603257827493,autumn
New York,2010-11-02,12.127498846717787,autumn
New York,2010-11-03,11.166303951927606,autumn
New York,2010-11-04,13.903155043636664,autumn
New York,2010-11-05,11.102776841633531,autumn
New York,2010-11-06,25.219841244413416,autumn
New York,2010-11-07,11.317243946333178,autumn
New York,2010-11-08,13.76731104851175,autumn
New York,2010-11-09,8.51321583495856,autumn
New York,2010-11-10,9.852413743490036,autumn
New York,2010-11-11,17.179422057719997,autumn
New York,2010-11-12,11.519487613530961,autumn
New York,2010-11-13,18.524716733045484,autumn
New York,2010-11-14,8.255781891928216,autumn
New York,2010-11-15,16.595364038330004,autumn
New York,2010-11-16,12.668680000052188,autumn
New York,2010-11-17,13.13427257553633,autumn
New York,2010-11-18,12.036917116021176,autumn
New York,2010-11-19,12.321752582241547,autumn
New York,2010-11-20,15.838735946540622,autumn
New York,2010-11-21,3.0639001223531093,autumn
New York,2010-11-22,13.8300446088625,autumn
New York,2010-11-23,31.13293838543401,autumn
New York,2010-11-24,11.33879678119968,autumn
New York,2010-11-25,18.559552447322652,autumn
New York,2010-11-26,8.887985498063458,autumn
New York,2010-11-27,13.057760059368164,autumn
New York,2010-11-28,16.704593312935454,autumn
New York,2010-11-29,15.363382844537773,autumn
New York,2010-11-30,21.351367007462,autumn
New York,2010-12-01,2.8954580836511354,winter
New York,2010-12-02,1.213687226971333,winter
New York,2010-12-03,8.153152001426438,winter
New York,2010-12-04,-1.535272889254674,winter
New York,2010-12-05,5.510843255419331,winter
New York,2010-12-06,3.300423844166845,winter
New York,2010-12-07,2.5394786158832328,winter
New York,2010-12-08,1.66966777731322,winter
New York,2010-12-09,-7.199136195519589,winter
New York,2010-12-10,-0.009472202086208326,winter
New York,2010-12-11,-1.6912758394018144,winter
New York,2010-12-12,0.1837144655507731,winter
New York,2010-12-13,5.71198665983018,winter
New York,2010-12-14,0.8474889442922756,winter
New York,2010-12-15,-4.061240443739484,winter
New York,2010-12-16,-7.750126743508931,winter
New York,2010-12-17,1.8622258953105242,winter
New York,2010-12-18,-7.393354416789056,winter
New York,2010-12-19,-1.1123092276879833,winter
New York,2010-12-20,2.6395206229682677,winter
New York,2010-12-21,-4.825608147078493,winter
New York,2010-12-22,4.343801284021691,winter
New York,2010-12-23,-2.266757559563247,winter
New York,2010-12-24,2.4853703200080997,winter
New York,2010-12-25,-0.1599375558213838,winter
New York,2010-12-26,-9.488215754942615,winter
New York,2010-12-27,5.1903681545583735,winter
New York,2010-12-28,-1.9330850371949815,winter
New York,2010-12-29,1.0873772865939166,winter
New York,2010-12-30,-4.568319782972629,winter
New York,2010-12-31,-2.8472143685484435,winter
New York,2011-01-01,-2.049234068396824,winter
New York,2011-01-02,-2.633569919607794,winter
New York,2011-01-03,-0.8783579387272634,winter
New York,2011-01-04,1.8144216954464483,winter
New York,2011-01-05,-4.933535893365416,winter
New York,2011-01-06,3.2381297875566686,winter
New York,2011-01-07,2.1594897784645157,winter
New York,2011-01-08,3.6447813862760925,winter
New York,2011-01-09,-1.6200165730012652,winter
New York,2011-01-10,5.062478665152219,winter
New York,2011-01-11,2.698587661801659,winter
New York,2011-01-12,-4.254082260353583,winter
New York,2011-01-13,4.016846129006354,winter
New York,2011-01-14,-6.675689570337057,winter
New York,2011-01-15,-7.250565154816295,winter
New York,2011-01-16,2.12706579742561,winter
New York,2011-01-17,-3.135748524704067,winter
New York,2011-01-18,-6.6320768160420895,winter
New York,2011-01-19,2.1439212352198598,winter
New York,2011-01-20,4.228325307754179,winter
New York,2011-01-21,-0.9609683769801087,winter
New York,2011-01-22,-0.062447770497654015,winter
New York,2011-01-23,4.552052381966945,winter
New York,2011-01-24,-8.196204415259908,winter
New York,2011-01-25,6.227284874167088,winter
New York,2011-01-26,1.911635914948394,winter
New York,2011-01-27,1.3118906931271324,winter
New York,2011-01-28,-3.1391232887386646,winter
New York,2011-01-29,0.2607605308405385,winter
New York,2011-01-30,-11.708857612776164,winter
New York,2011-01-31,-3.082666787435488,winter
New York,2011-02-01,3.3056614674524094,winter
New York,2011-02-02,4.604835876453038,winter
New York,2011-02-03,4.214900580335366,winter
New York,2011-02-04,-9.791700417181366,winter
New York,2011-02-05,2.781901990863205,winter
New York,2011-02-06,0.9621025268414576,winter
New York,2011-02-07,-4.58582851353959,winter
New York,2011-02-08,-4.841393446492348,winter
New York,2011-02-09,-4.718387183534035,winter
New York,2011-02-10,5.316498394357714,winter
New York,2011-02-11,-2.68759398373208,winter
New York,2011-02-12,0.6041547701138366,winter
New York,2011-02-13,-2.7729729905149063,winter
New York,2011-02-14,0.9889879278874867,winter
New York,2011-02-15,-5.545327867639129,winter
New York,2011-02-16,-1.3047930169776785,winter
New York,2011-02-17,0.5641020063850385,winter
New York,2011-02-18,-0.1504660904580082,winter
New York,2011-02-19,8.771285594315284,winter
New York,2011-02-20,-2.6364156019508793,winter
New York,2011-02-21,-5.9823980494080224,winter
New York,2011-02-22,0.06379480052547763,winter
New York,2011-02-23,0.897338121936077,winter
New York,2011-02-24,-2.687208725775332,winter
New York,2011-02-25,-6.748670231258243,winter
New York,2011-02-26,-0.8380144908457747,winter
New York,2011-02-27,-5.995566841125383,winter
New York,2011-02-28,-1.5999148471651177,winter
New York,2011-03-01,13.59362183417021,spring
New York,2011-03-02,-4.198490161144592,spring
New York,2011-03-03,4.0394783688843425,spring
New York,2011-03-04,11.426278393501875,spring
New York,2011-03-05,15.656755764029022,spring
New York,2011-03-06,11.109117218897822,spring
New York,2011-03-07,12.483416412269744,spring
New York,2011-03-08,9.160696266427703,spring
New York,2011-03-09,19.448013947168086,spring
New York,2011-03-10,2.971809138641456,spring
New York,2011-03-11,11.62078765626339,spring
New York,2011-03-12,17.080060151888226,spring
New York,2011-03-13,10.698500274507424,spring
New York,2011-03-14,12.33575080670655,spring
New York,2011-03-15,4.028910978458149,spring
New York,2011-03-16,9.77846851042212,spring
New York,2011-03-17,1.6267629939852934,spring
New York,2011-03-18,14.806477904167211,spring
New York,2011-03-19,12.896999152378244,spring
New York,2011-03-20,10.647090147130088,spring
New York,2011-03-21,2.1964922520366867,spring
New York,2011-03-22,6.7890691189535275,spring
New York,2011-03-23,-2.0234133234103506,spring
New York,2011-03-24,8.946296993702509,spring
New York,2011-03-25,11.054363182797125,spring
New York,2011-03-26,11.692174559343407,spring
New York,2011-03-27,14.251220911992675,spring
New York,2011-03-28,15.435090934767455,spring
New York,2011-03-29,9.060750524540937,spring
New York,2011-03-30,20.92357990186119,spring
New York,2011-03-31,14.346059720713189,spring
New York,2011-04-01,7.448909348785323,spring
New York,2011-04-02,16.195600382771193,spring
New York,2011-04-03,16.740172569118997,spring
New York,2011-04-04,11.429882898514142,spring
New York,2011-04-05,10.52656995223635,spring
New York,2011-04-06,7.9569948966037565,spring
New York,2011-04-07,7.743540074804216,spring
New York,2011-04-08,8.229171522617253,spring
New York,2011-04-09,6.443532737051573,spring
New York,2011-04-10,17.123463556028096,spring
New York,2011-04-11,7.198480209052676,spring
New York,2011-04-12,12.080220844279932,spring
New York,2011-04-13,12.259528075893266,spring
New York,2011-04-14,7.214214101248671,spring
New York,2011-04-15,15.78147104731591,spring
New York,2011-04-16,9.539665081489538,spring
New York,2011-04-17,20.214096383729867,spring
New York,2011-04-18,7.226817182670186,spring
New York,2011-04-19,14.119270070843775,spring
New York,2011-04-20,13.05538762347276,spring
New York,2011-04-21,6.399691263744893,spring
New York,2011-04-22,2.4239180190347884,spring
New York,2011-04-23,9.591268309811172,spring
New York,2011-04-24,14.757663066866648,spring
New York,2011-04-25,12.097432335071492,spring
New York,2011-04-26,14.655432407260122,spring
New York,2011-04-27,18.648450708551877,spring
New York,2011-04-28,13.942500884690018,spring
New York,2011-04-29,7.334098526904441,spring
New York,2011-04-30,11.652665829835216,spring
New York,2011-05-01,7.8821828323973415,spring
New York,2011-05-02,7.017755571716034,spring
New York,2011-05-03,8.034042000263206,spring
New York,2011-05-04,5.1702225001028586,spring
New York,2011-05-05,10.119728517539205,spring
New York,2011-05-06,11.982991000528504,spring
New York,2011-05-07,10.242864974382138,spring
New York,2011-05-08,6.591556772727799,spring
New York,2011-05-09,-1.416032958878212,spring
New York,2011-05-10,15.274668784229153,spring
New York,2011-05-11,14.890577350471963,spring
New York,2011-05-12,3.673468062755517,spring
New York,2011-05-13,13.750950093666676,spring
New York,2011-05-14,7.3719844635916925,spring
New York,2011-05-15,11.635899941730774,spring
New York,2011-05-16,14.374137866991628,spring
New York,2011-05-17,17.210359608469428,spring
New York,2011-05-18,19.064518074159253,spring
New York,2011-05-19,13.000605379929446,spring
New York,2011-05-20,7.314341488786387,spring
New York,2011-05-21,13.083425365063652,spring
New York,2011-05-22,13.949043408357761,spring
New York,2011-05-23,11.945550728671225,spring
New York,2011-05-24,10.663551708096431,spring
New York,2011-05-25,3.8171541633468546,spring
New York,2011-05-26,10.397477686251921,spring
New York,2011-05-27,13.135587016603997,spring
New York,2011-05-28,11.535200296971684,spring
New York,2011-05-29,14.795573108151363,spring
New York,2011-05-30,12.622394375740669,spring
New York,2011-05-31,13.72594404534108,spring
New York,2011-06-01,27.953228243911116,summer
New York,2011-06-02,29.46712861422452,summer
New York,2011-06-03,27.845345036564662,summer
New York,2011-06-04,23.76100376411424,summer
New York,2011-06-05,12.816411633444309,summer
New York,2011-06-06,33.91619811387588,summer
New York,2011-06-07,21.203403178156066,summer
New York,2011-06-08,24.011542244122335,summer
New York,2011-06-09,23.878097574337765,summer
New York,2011-06-10,30.568516871581014,summer
New York,2011-06-11,25.0342178224368,summer
New York,2011-06-12,29.26233599800063,summer
New York,2011-06-13,32.03161487160502,summer
New York,2011-06-14,26.472051939228148,summer
New York,2011-06-15,29.069704710496808,summer
New York,2011-06-16,15.47629276240304,summer
New York,2011-06-17,21.53121609282225,summer
New York,2011-06-18,29.614130583942682,summer
New York,2011-06-19,32.634924403625575,summer
New York,2011-06-20,26.011853456429545,summer
New York,2011-06-21,29.867848153999454,summer
New York,2011-06-22,24.500417279964793,summer
New York,2011-06-23,28.335298634260948,summer
New York,2011-06-24,22.2985967606831,summer
New York,2011-06-25,30.440733114242683,summer
New York,2011-06-26,24.79601685026537,summer
New York,2011-06-27,24.175425750485736,summer
New York,2011-06-28,27.856023433191005,summer
New York,2011-06-29,29.977598661857556,summer
New York,2011-06-30,27.04811605738408,summer
New York,2011-07-01,22.11541625153264,summer
New York,2011-07-02,32.177948594238835,summer
New York,2011-07-03,31.17062534508849,summer
New York,2011-07-04,21.22496448861923,summer
New York,2011-07-05,24.144177225779586,summer
New York,2011-07-06,19.75092440116083,summer
New York,2011-07-07,32.4205362210144,summer
New York,2011-07-08,23.398679952396392,summer
New York,2011-07-09,19.725173250437322,summer
New York,2011-07-10,27.084435461874673,summer
New York,2011-07-11,32.395625639886106,summer
New York,2011-07-12,34.02576051194017,summer
New York,2011-07-13,22.15877712919657,summer
New York,2011-07-14,30.681150767335566,summer
New York,2011-07-15,28.712224104394817,summer
New York,2011-07-16,38.45060484676181,summer
New York,2011-07-17,27.328260383431832,summer
New York,2011-07-18,25.974880022145015,summer
New York,2011-07-19,20.529279851321036,summer
New York,2011-07-20,16.0609120437054,summer
New York,2011-07-21,26.07724450941777,summer
New York,2011-07-22,25.863773480664648,summer
New York,2011-07-23,19.261282558782405,summer
New York,2011-07-24,28.469075445567533,summer
New York,2011-07-25,26.397512798008595,summer
New York,2011-07-26,25.428148788381222,summer
New York,2011-07-27,27.528197090536043,summer
New York,2011-07-28,27.116367771804434,summer
New York,2011-07-29,24.33213765015511,summer
New York,2011-07-30,23.768906586350823,summer
New York,2011-07-31,29.415177571647362,summer
New York,2011-08-01,19.323739684969585,summer
New York,2011-08-02,19.745444903818537,summer
New York,2011-08-03,17.176346881968826,summer
New York,2011-08-04,29.254341904442605,summer
New York,2011-08-05,22.21711253414602,summer
New York,2011-08-06,23.837676865223365,summer
New York,2011-08-07,31.788438395711154,summer
New York,2011-08-08,23.269948231311623,summer
New York,2011-08-09,21.20835145181375,summer
New York,2011-08-10,31.520023870715733,summer
New York,2011-08-11,25.013603148038147,summer
New York,2011-08-12,22.119610280491468,summer
New York,2011-08-13,26.227463361260945,summer
New York,2011-08-14,24.881140111765255,summer
New York,2011-08-15,24.463305166979495,summer
New York,2011-08-16,30.333788846972507,summer
New York,2011-08-17,18.011838791401793,summer
New York,2011-08-18,21.72802116592033,summer
New York,2011-08-19,20.97593198576857,summer
New York,2011-08-20,18.930097157535073,summer
New York,2011-08-21,26.869121225220702,summer
New York,2011-08-22,22.992903130366525,summer
New York,2011-08-23,24.746856556194167,summer
New York,2011-08-24,14.933085301661691,summer
New York,2011-08-25,19.816294456571413,summer
New York,2011-08-26,23.67412125877881,summer
New York,2011-08-27,16.92456239786788,summer
New York,2011-08-28,23.889254615668815,summer
New York,2011-08-29,22.400734124306958,summer
New York,2011-08-30,24.781617742761384,summer
New York,2011-08-31,17.422045273285846,summer
New York,2011-09-01,8.20154936278712,autumn
New York,2011-09-02,11.447427891621645,autumn
New York,2011-09-03,20.955231358139983,autumn
New York,2011-09-04,22.803171206312474,autumn
New York,2011-09-05,15.291787485445234,autumn
New York,2011-09-06,14.85780104491232,autumn
New York,2011-09-07,24.414797650647692,autumn
New York,2011-09-08,19.224375117488094,autumn
New York,2011-09-09,19.662093432608415,autumn
New York,2011-09-10,16.117033082518212,autumn
New York,2011-09-11,13.64466213681572,autumn
New York,2011-09-12,9.09899320913529,autumn
New York,2011-09-13,14.342396270083757,autumn
New York,2011-09-14,18.807231251599358,autumn
New York,2011-09-15,9.896722273076337,autumn
New York,2011-09-16,7.871592065673082,autumn
New York,2011-09-17,20.221978396409046,autumn
New York,2011-09-18,13.886519841237112,autumn
New York,2011-09-19,8.62899300308002,autumn
New York,2011-09-20,12.133389410865922,autumn
New York,2011-09-21,11.69323936782897,autumn
New York,2011-09-22,8.8332018064993,autumn
New York,2011-09-23,19.577702148651483,autumn
New York,2011-09-24,22.676119261050538,autumn
New York,2011-09-25,19.238485374342442,autumn
New York,2011-09-26,20.65059046405318,autumn
New York,2011-09-27,19.05758211604274,autumn
New York,2011-09-28,16.096016213903653,autumn
New York,2011-09-29,7.561761855280262,autumn
New York,2011-09-30,15.358964075919321,autumn
New York,2011-10-01,15.873231326349234,autumn
New York,2011-10-02,14.74005848732894,autumn
New York,2011-10-03,10.972289360849377,autumn
New York,2011-10-04,12.595578731543691,autumn
New York,2011-10-05,22.605143397691105,autumn
New York,2011-10-06,16.738346690103775,autumn
New York,2011-10-07,12.380822399263327,autumn
New York,2011-10-08,2.116704377923387,autumn
New York,2011-10-09,8.02519709705219,autumn
New York,2011-10-10,11.339210888405297,autumn
New York,2011-10-11,19.619275439059063,autumn
New York,2011-10-12,16.08266642904392,autumn
